rk,team,conf,rec,adjoe,oe_rank,adjde,de_rank,barthag,rank1,proj_w,proj_l,pro_con_w,pro_con_l,con_rec,sos,ncsos,consos,proj_sos,proj_noncon_sos,proj_con_sos,elite_sos,elite_noncon_sos,opp_oe,opp_de,opp_proj_oe,opp_proj_de,con_adj_oe,con_adj_de,qual_o,qual_d,qual_barthag,qual_games,fun,conpf,conpa,conposs,conoe,conde,consosremain,conf_winpct,wab,wab_rk,fun_rk,adjt,team_key
310,Evansville,MVC,6-22,101.21811153534486,319,113.31221702191776,256,0.2145023537024644,310,6.59601051646646,24.40398948353354,2.5960105164664604,17.40398948353354,2-15,0.5366415682364398,0.4557976940221702,0.588952310375085,0.5428419808775437,0.4557976940221702,0.5907163386479991,0.8308759390519852,0.827028812441549,110.79138662773973,107.05086778500724,110.76477157059678,106.91465738234544,99.97682130696082,112.0340003415274,97.58671782090994,106.26374428745896,0.2729708116012546,1.0,-0.0396687560333555,1114.0,1323.0,1160.0624999999998,0.9602930876569152,1.1404557944076292,0.6007124988611791,0.1176470588235294,-15.66738524879725,344,270,66.9026114840246,evansville
311,Alabama St.,SWAC,9-19,100.22562469429069,329,112.284085541222,238,0.2130739762369472,311,10.436845403832892,20.56315459616711,7.436845403832891,10.563154596167108,6-9,0.3907143411967025,0.580754382725173,0.226012971872028,0.3769637525030258,0.580754382725173,0.2297816306759194,0.8665264396892407,0.7360798009227919,105.6830869527151,110.41962223998108,105.35195746344596,110.65480025935078,95.97312749684252,108.8736826306553,115.03437086330902,118.84904611020724,0.4072931135746496,4.0,-0.057080542118636,1094.0,1084.0,1079.9499999999998,1.0130098615676653,1.0037501736191492,0.2486249246953763,0.4,-13.684222042554453,317,306,69.10343344838161,alabama st
312,West Georgia,ASun,12-16,103.08727260670102,291,116.2870877798176,301,0.2001127124516583,312,13.162446501980344,16.83755349801966,7.162446501980341,10.837553498019656,6-10,0.344649004021747,0.395366988141246,0.3066105159321226,0.3360378102111136,0.395366988141246,0.2964850249243586,0.8893236071528803,0.803676673158444,109.3735042727658,114.9348207633398,108.89698137180638,115.06293414707127,102.62194354640933,116.03179563131086,101.12498934091208,106.77932066076136,0.3484905865436572,3.0,0.0183177604632393,1220.0,1282.0,1110.225,1.098876353892229,1.154720889909703,0.2154810968622461,0.375,-11.768628964794306,276,135,68.71470850828359,west georgia
313,UMass Lowell,AE,13-15,104.04683717691428,269,117.40746812122296,317,0.1995183061197291,313,14.213283661883844,16.786716338116157,9.213283661883844,6.7867163381161575,8-5,0.3005277309481834,0.414787570365026,0.1686894546979804,0.2977899051987783,0.414787570365026,0.1881045941054211,0.8948048767947646,0.8155505327153948,105.02156043113268,112.72796177703545,104.7453803484128,112.67160197412092,103.3156877131142,116.89336882240036,99.98730112337756,124.6349668790641,0.0735101822399006,3.0,-0.0167698466023002,976.0,938.0,883.4124999999999,1.1048066446875044,1.0617916318820484,0.2722368648709975,0.6153846153846154,-11.006614412414484,258,217,69.36167422961873,umass lowell
314,Ball St.,MAC,8-19,98.87982298312272,342,111.5919741697107,221,0.1992712689151184,314,9.53403891834312,21.46596108165688,4.5340389183431205,13.46596108165688,3-11,0.3974689078345018,0.2962856413373751,0.4914247981532623,0.3840525831638323,0.2962856413373751,0.4474398189273847,0.89847868562223,0.9083528503053416,108.84643258268652,111.6843123086999,108.38700983508576,112.01503870339802,99.12681551306746,112.58495067004604,103.8940993634284,113.84396401082329,0.2588888693131146,2.0,-0.051077164582051,901.0,1037.0,904.4875,0.9961442253209692,1.1465056178222477,0.2934923916368133,0.2142857142857142,-14.899991003310522,333,295,63.41125288253728,ball st
315,Florida A&M,SWAC,11-15,98.9062660724792,340,111.64152086367932,223,0.1989475779480386,315,11.920078545442191,17.07992145455781,8.920078545442191,9.079921454557809,8-7,0.3218746922241216,0.4854908934199871,0.2018894780138202,0.3242971938583879,0.4854908934199871,0.2257899330151884,0.8970151230717234,0.7897745338016883,105.58789445685902,112.52706118120916,105.3696388239821,112.19888379537916,99.44114736552456,110.56121239122032,93.03504708452692,108.50181131833222,0.145717535223797,4.0,-0.0234224038472513,1076.0,1062.0,1028.6625,1.0460184948902094,1.032408588822865,0.3452922080220293,0.5333333333333333,-11.296009866701908,269,234,67.75419492076978,florida am
316,Albany,AE,10-18,104.1363748129386,267,117.5687344829236,318,0.1985787916682541,316,11.777148269520728,19.22285173047927,7.777148269520727,8.222851730479274,6-7,0.3340485143936473,0.4599822517996763,0.1887403558482293,0.3197190163602261,0.4599822517996763,0.1882222331357415,0.916726112662988,0.8608780914308534,106.19005390551185,112.7275594209317,105.38275972034616,112.89237887007548,102.820220457178,116.08051547878752,0.0,0.0,0.0,0.0,-0.0665687740895066,904.0,882.0,825.5750000000002,1.0949943978439267,1.068346304091088,0.1859770347149611,0.4615384615384615,-14.450681453661025,324,319,65.2022294210473,albany
317,Houston Christian,Slnd,10-18,103.053082486528,292,116.3718210170893,303,0.1981684233587937,317,10.840256420180596,20.15974357981941,6.840256420180595,15.159743579819404,6-13,0.3984107735842713,0.3373418222049363,0.4273381716060617,0.4025502045571327,0.3373418222049363,0.4292263609739404,0.8787188820795688,0.8471256735357197,107.96841731857825,110.85000060569672,107.81131402632326,110.62838428219008,102.02499548161173,115.512745948003,113.78054885359,124.24838645715998,0.2665636828243108,2.0,0.0049709966475699,1257.0,1377.0,1222.3499999999997,1.02834703644619,1.126518591238189,0.4411848936371725,0.3157894736842105,-13.325589241850682,306,170,63.50262585483094,houston christian
318,Wagner,NEC,11-16,103.7692257988223,276,118.41762995551096,323,0.1796745688647422,318,12.394598153340894,16.605401846659106,7.394598153340893,10.605401846659106,6-10,0.2866261780736863,0.4018718276520019,0.2073947939885943,0.2747188155210734,0.4018718276520019,0.1970141969966171,0.9184678689252802,0.8366309490329257,103.90462342295253,112.3227929108134,103.42857072549204,112.67396994890557,101.74659291303496,118.62324703639696,110.12590737163153,109.8092455188824,0.5082780788359095,2.0,-0.0451261848158753,1093.0,1138.0,1036.8375,1.0541671187625832,1.0975683267628726,0.1139694210607993,0.375,-12.779034085740951,295,279,65.32599895086356,wagner
319,North Florida,ASun,6-23,109.3049838676703,171,124.77512549278244,364,0.1791277902227337,319,7.024649997468059,23.97535000253194,5.024649997468059,12.97535000253194,4-12,0.4044971445878537,0.4922133575526567,0.3332277215539514,0.3927681944953892,0.4922133575526567,0.3209466878429182,0.8467351864629752,0.7232938540240609,109.68257509380943,111.3009874842593,109.28298314359093,111.62607377965443,108.76698367677122,123.52692890732446,101.87217560938252,115.1598563377093,0.1962455283394144,4.0,-0.1252066062052657,1298.0,1400.0,1142.05,1.136552690337551,1.225865767698437,0.2226984181546533,0.25,-17.186896932119577,353,360,70.13187030513201,north florida
320,Stetson,ASun,10-19,104.2100090927182,264,119.057904406323,337,0.1777274767564093,320,10.734202510026297,20.265797489973707,6.734202510026294,11.265797489973703,6-10,0.3945943105238553,0.4766856515625624,0.3278950959299058,0.3868118956909064,0.4766856515625624,0.3219030720058214,0.8861924994393957,0.8158282518305062,109.24044575697864,113.01500510116018,108.96321432052387,113.11932046300144,105.85328140332268,119.4378504459552,88.49539689365044,108.13610199339566,0.0907046660155369,3.0,0.003057242772361,1222.0,1285.0,1095.8749999999998,1.1150906809627013,1.1725789893920386,0.2739668806131466,0.375,-14.2956917429628,323,176,66.69780145615685,stetson
321,Prairie View A&M,SWAC,11-17,102.14962455125104,306,117.01736757821226,312,0.1732648893327157,321,12.701804150639337,18.298195849360667,7.701804150639336,10.298195849360663,6-9,0.3180730183196772,0.4294532354900336,0.2215434967720348,0.3030363384382166,0.4294532354900335,0.2117352461230155,0.8982698697032758,0.8067950070251577,105.6469408562358,111.83929544674554,105.20403710055308,112.56376410105388,99.82567416516068,115.88252316097947,115.30159201609798,117.85234884838964,0.4374210517718686,3.0,-0.0441951903687681,1158.0,1180.0,1106.225,1.0468033175890978,1.0666907726728283,0.1626939928779189,0.4,-12.916118935970902,297,276,72.51521205929558,prairie view am
322,Little Rock,OVC,11-18,102.11627571435795,308,117.38908509747084,315,0.1675779726633513,322,12.222285557955338,18.777714442044665,9.222285557955338,10.777714442044662,8-10,0.3234508049353345,0.4545137018314359,0.243356812387717,0.3124381698991531,0.4545137018314359,0.2342966273363975,0.9208808791537209,0.8487525001367253,103.74755241455388,110.9291296771623,103.55454544425233,111.39198247028996,102.0095011550834,115.08713196242452,105.29270063467312,141.04409657440533,0.0335116018977154,1.0,0.0070646491864358,1285.0,1271.0,1214.7375,1.057841714773768,1.046316591033042,0.1527549618745221,0.4444444444444444,-14.54404229610414,325,160,66.07330313950897,little rock
323,Lafayette,Pat,9-19,100.25496668221292,326,115.30259140515454,290,0.1668389637717527,323,10.265945506957936,20.73405449304206,7.265945506957935,10.734054493042064,6-9,0.3401965656974167,0.4282451815698039,0.263887765274681,0.3335471305926065,0.4282451815698042,0.2651540937757416,0.9109130443503356,0.8543208972530675,106.0238318839356,112.60765897177318,105.92717695449817,112.92897912168404,97.1046920142054,112.40560629510104,98.75343062170246,117.21783119675464,0.1222610782152856,2.0,-0.0383781165479895,1018.0,1078.0,1001.275,1.016703702778957,1.0766273001922548,0.2714857362810445,0.4,-15.372949328832991,338,267,66.8173021488698,lafayette
324,Norfolk St.,MEAC,14-14,101.33079946421128,316,116.67176469119832,309,0.1650390584546045,324,15.562100365222744,15.437899634777256,8.562100365222744,5.437899634777256,7-4,0.273039484947813,0.3770097549225322,0.1123581586232469,0.2635233631605068,0.3770097549225322,0.1257184588780471,0.9112252006463846,0.8555084417616506,102.89234643826516,112.37673735759356,102.45083188932075,112.76104654465804,101.98007277629496,119.64298599397026,100.07565224346916,108.98016853605324,0.2728413304315751,2.0,-0.0006331726187628,843.0,795.0,764.8875,1.102122861205079,1.0393685345884198,0.1747062264789811,0.6363636363636364,-10.539874283029889,251,182,67.71025559235235,norfolk st
325,Northern Illinois,MAC,9-17,97.252240061564,349,112.0228315179003,230,0.164373714845607,325,9.945439071375,20.054560928625,4.9454390713750005,13.054560928625,4-10,0.423449237093233,0.4280829494672842,0.4194774836297604,0.434850271272147,0.4280829494672842,0.4393618191420556,0.8623896730490132,0.8244582058971964,109.10258488400632,110.66809313650084,109.35967640038096,110.63486243705078,93.41698352572736,109.2468901145372,98.92205225048762,116.67283526224996,0.1303375170839965,2.0,0.0535875155702842,916.0,1039.0,959.85,0.9543157785070584,1.082460801166849,0.5089569934350884,0.2857142857142857,-12.3170734787058,289,64,67.31703310316132,northern illinois
326,New Haven,NEC,13-15,97.35330781447514,348,112.16059599416376,233,0.1640732776947235,326,14.635494893607191,16.36450510639281,9.635494893607191,8.364505106392807,8-7,0.302276072395403,0.4131904820470586,0.2061502506973014,0.288681599816208,0.4131904820470586,0.1987585182050379,0.898251077651174,0.8014418977364469,104.52956377506092,111.5026920596248,104.2222466635079,112.2253111121206,98.26943236958115,111.90175554992724,90.86203665650402,110.17726482328028,0.0982692019013959,3.0,0.0346650741571595,965.0,969.0,934.275,1.032886462765246,1.0371678574295575,0.1617998557437209,0.5333333333333333,-11.1125208584784,260,104,63.20899188877424,new haven
327,Cal St. Bakersfield,BW,8-20,101.60212676171524,313,117.11390533795684,313,0.1632900715614893,327,8.868796847277515,23.131203152722488,2.868796847277515,17.131203152722485,2-14,0.4669342425126435,0.4162501792480353,0.5049472899610994,0.4667220277791845,0.4162501792480353,0.4970051368978737,0.8684958533565655,0.8505902960899436,107.7371682867935,108.61249866934818,107.75148125706497,108.70937004805212,101.52775862010007,118.92704245679442,87.08882265030984,102.4874387712146,0.1332718337759242,2.0,0.0020496303288653,1150.0,1373.0,1161.95,0.9897155643530272,1.1816343216145273,0.4652365246449713,0.125,-14.755985594217012,331,177,69.57498321686062,cal st bakersfield
328,Loyola MD,Pat,11-18,103.84666581522484,273,119.7623677590888,341,0.1624879552845209,328,11.610007728369272,19.389992271630728,7.610007728369272,10.389992271630728,7-9,0.2795086086481232,0.3055672306772733,0.2583359782494389,0.2823843616459978,0.3055672306772733,0.2656411784567432,0.9284653521423408,0.8962946318093123,104.18208173156025,113.64735913550328,104.17716463762277,113.51492741791618,102.48300378872462,116.72923504324558,73.20521971719852,107.27376665538996,0.0121963141891279,1.0,-0.0483178681275742,1218.0,1234.0,1123.7375000000002,1.083883024282806,1.0981212249301993,0.324082780115178,0.4375,-15.042770774363111,334,290,68.41507117494322,loyola md
329,Tennessee Tech,OVC,13-16,102.35856836478636,301,118.04869395768,320,0.1624549237741021,329,13.33944862488656,17.66055137511344,8.33944862488656,11.66055137511344,8-10,0.2737579365762576,0.3699190846674371,0.2149927905205367,0.2827537116355803,0.3699190846674371,0.2348127564680591,0.919928884677571,0.8462342402694275,103.78453796899332,112.65349414879604,103.74265775797208,112.2066963311602,101.73882049361792,119.28176334371732,99.25427008538108,119.11620920737109,0.1093139337988836,2.0,0.0071015129675492,1261.0,1298.0,1188.4625,1.0610347402631553,1.0921674011590607,0.4131924499957604,0.4444444444444444,-12.906258483249264,296,158,66.78566546032627,tennessee tech
330,Oral Roberts,Sum,7-22,99.7936241796064,335,115.42812073699204,291,0.1579244928151919,330,7.857152696574799,23.142847303425203,2.8571526965747998,13.1428473034252,2-12,0.4389574255077665,0.4711246937015775,0.404492495300112,0.4251381194841923,0.4711246937015775,0.382025706155394,0.8854172819224423,0.8535852072456023,111.28030515840602,111.78937218070048,110.86719071368286,112.26581074447208,97.98594954088745,115.54889698137566,98.30624280843956,118.0973491626616,0.1081913608436701,2.0,-0.0463043656604688,970.0,1122.0,964.275,1.005937103004848,1.1635684840942675,0.2247581821423673,0.1428571428571428,-17.099205752430883,352,284,67.24502705074708,oral roberts
331,Holy Cross,Pat,9-19,102.35798692830514,302,118.61123084540866,326,0.1551442496216608,331,10.190775990181592,20.809224009818408,5.190775990181592,12.809224009818408,4-11,0.339399966961883,0.4149687211595236,0.2739070466572611,0.3287402615411441,0.4149687211595236,0.2664641518167589,0.9078084687147516,0.8472332310333185,106.76948293391814,112.50564697337616,106.6342927869183,113.07568925679772,102.18628781701209,117.77149902896738,93.877727327298,106.43997303392808,0.190886167055417,2.0,-0.0328737274935824,1045.0,1102.0,982.5250000000002,1.063586168290883,1.1215999592885677,0.2292496776142478,0.2666666666666666,-15.282206170549928,337,253,65.17439281138813,holy cross
332,Manhattan,MAAC,12-17,106.27773299713655,240,123.35893573777292,359,0.1526470834588753,332,12.548823610116724,18.451176389883276,8.548823610116724,11.451176389883276,8-10,0.3349421516074582,0.4042417034569543,0.2925924254772107,0.3359373536468913,0.4042417034569545,0.2983699612513567,0.907570532210558,0.8447325203605441,104.15617420217102,111.69868994371409,104.16755831348316,111.60474489819156,104.23672725331804,121.16279226029198,111.32655559550378,126.93736312959923,0.1810724679446087,2.0,0.0492874024136552,1301.0,1373.0,1216.4125000000004,1.0695384994810555,1.12872894680053,0.3503677832186702,0.4444444444444444,-13.25826808535437,302,73,67.8453342636918,manhattan
333,Eastern Illinois,OVC,11-18,95.79979118408929,357,111.29992493886049,212,0.1512753783472872,333,11.392700975534314,19.60729902446569,7.392700975534314,12.607299024465686,7-11,0.3207206668273773,0.4803826605852832,0.223149448419768,0.3226781771270807,0.4803826605852832,0.2359407112250692,0.8781504424157383,0.7288486783535171,106.22720647878076,112.06424768049754,105.89081366271007,111.70880754794022,95.5838116735668,110.91690254337492,94.96619387923568,115.14320104031675,0.0983636932254434,3.0,-0.0319477740991568,1203.0,1249.0,1212.525,0.9921444918661472,1.030081853982392,0.3510620764727805,0.3888888888888889,-13.515430137541578,311,252,65.74532868527922,eastern illinois
334,Fairleigh Dickinson,NEC,11-18,102.19780664664772,305,118.8415059935483,332,0.1499331037483561,334,11.395393846229034,19.60460615377097,8.395393846229034,9.604606153770966,8-8,0.2980108433981487,0.4423505002097734,0.1807348722387036,0.3018304026634213,0.4423505002097734,0.2003436655466114,0.8906274872177204,0.783641199544458,104.84961279312093,112.11193129415982,104.83285003630805,111.97832654806002,101.85735623824212,117.80536821568882,87.14100908543071,105.86297939546692,0.096380269230404,4.0,-0.048160620536666,1076.0,1068.0,996.75,1.0795084023074994,1.071482317531979,0.3572140120098743,0.5,-13.883985815633991,319,289,64.00701523029137,fairleigh dickinson
335,Jackson St.,SWAC,9-18,102.14873848439292,307,119.01473457847868,336,0.1471163534206558,335,10.960542933683174,20.039457066316825,9.960542933683174,8.039457066316826,8-6,0.4326398253853752,0.6590511821158157,0.2224007084213947,0.3998398775944844,0.6590511821158157,0.2126317132179675,0.8153375658996156,0.6073290844958139,108.58819363531671,109.69646594011118,107.57058277378792,110.76252813457616,104.24151038797616,119.06012312513896,93.5918934498686,120.7365318498617,0.0507543522272708,7.0,0.0581117319466303,1098.0,1126.0,1015.5625,1.0811742261062218,1.1087451535479107,0.1784402300059723,0.5714285714285714,-11.330628383854584,270,60,70.06479174655944,jackson st
336,Bucknell,Pat,8-20,98.70649009996356,343,115.21865095678176,287,0.1444475714980505,336,9.240320298801109,21.75967970119889,6.240320298801107,11.759679701198891,5-10,0.3901900811157243,0.5139204788058505,0.2829570697842818,0.3709333469036235,0.5139204788058505,0.2676648627520153,0.8914544378477371,0.8085176638271849,108.10994908336292,112.7404479146667,107.5831066011852,113.15121612489948,97.60629548379768,116.67420702533607,98.90706903880633,118.27830320303792,0.1133584543137956,3.0,0.009560117015341,1040.0,1139.0,1014.225,1.0254134930612044,1.1230249698045307,0.1912038275906828,0.3333333333333333,-15.636177364316964,343,153,66.67013669041889,bucknell
337,Army,Pat,11-18,102.45326143098252,299,120.1977881017092,346,0.1374163237231467,337,11.93613231097958,19.06386768902042,5.936132310979578,12.063867689020425,5-11,0.3264905065939757,0.3815322522670066,0.2817690882346381,0.3158747497683219,0.3815322522670066,0.2684554424081607,0.9181992882037188,0.872476450753667,106.81107242511872,113.56802696164269,106.3062256010236,113.68471997002632,101.82743026345044,121.2485118750798,101.57659578243783,120.86670742062232,0.1192486292079309,1.0,0.0323961675787454,1138.0,1248.0,1071.5625,1.0620005832604258,1.1646544181977252,0.161946275796342,0.3125,-14.559519418408158,327,109,66.48442045793416,army
338,Niagara,MAAC,7-20,99.8039189982684,334,117.40049877402362,316,0.1338413896091959,338,7.976153848307893,22.023846151692105,4.976153848307893,15.023846151692108,4-13,0.3273235922478296,0.3803349447379183,0.2961404437242479,0.3253808484555184,0.3803349447379183,0.2979038003143184,0.9041825289714864,0.8189755552325568,105.4627337721058,112.50519476747876,105.1846188204948,112.45369289657184,98.2174088027077,116.89290775037794,99.3610555316838,117.70799778677568,0.1247020235470441,2.0,-0.0705139685790952,1054.0,1175.0,1046.025,1.0076241007624105,1.1233001123300117,0.3078961543247178,0.2352941176470588,-16.409141196172662,347,323,61.82521001568693,niagara
339,New Hampshire,AE,8-18,97.1113213562376,350,114.30521060715589,270,0.1330030699063147,339,9.575519821927593,19.424480178072407,5.575519821927593,10.424480178072407,4-9,0.3457314933797192,0.479916870287868,0.2115461164715705,0.3235379534480943,0.479916870287868,0.1964800835157783,0.8744107968474834,0.759677977376718,106.0859455554492,111.453555083101,105.44720322692464,112.44157265607076,95.78512610380648,116.90463127524708,106.42656680865458,110.98070918459756,0.3818122177738633,4.0,-0.0550837073410099,898.0,970.0,893.5875000000001,1.004937960748108,1.0855120511421656,0.1311939407073456,0.3076923076923077,-13.51530773045508,310,303,67.3881086901517,new hampshire
340,Chicago St.,NEC,7-22,100.65264632443927,324,118.61550349769428,327,0.1314229921303912,340,7.404713037511136,23.595286962488863,5.4047130375111365,12.595286962488863,5-11,0.3901270522116893,0.640629281547996,0.18659399087594,0.3861880981746274,0.640629281547996,0.202425021293861,0.8511131852632532,0.6898953061989637,106.49286823952862,110.48649715380304,106.43128491027754,110.6381900678215,99.81031336070753,117.9915621257746,98.565495823075,109.55462341077562,0.2287164394868648,5.0,-0.0599880525039463,1052.0,1115.0,1018.8375,1.0325493515894342,1.094384531389942,0.3290732646372292,0.3125,-16.292221141563985,346,309,65.5296747461583,chicago st
341,Southern Indiana,OVC,7-21,96.31151432556442,354,113.68590640620212,259,0.1292852818618902,341,7.477458442449178,22.52254155755082,4.477458442449178,15.522541557550824,4-14,0.2755336288064312,0.3486127541531454,0.2349341147249235,0.2749817724648346,0.3486127541531454,0.2381662816206794,0.9379190936554492,0.8939660391442752,103.45481276374912,113.26232071407314,103.67577655783684,113.48991303422056,96.0938122186116,113.20235057444138,82.30595742672897,105.605346452365,0.0538319348582401,1.0,-0.1317078390485507,1191.0,1280.0,1214.325,0.9807917979124204,1.0540835443559178,0.2672557836824822,0.2222222222222222,-18.453869232750804,358,362,67.73843647126152,southern indiana
342,Alcorn St.,SWAC,7-19,100.25253578708768,327,118.67628994347018,329,0.1256333013424301,342,8.827444556338655,21.17255544366134,7.827444556338654,10.172555443661343,6-8,0.4457943811116548,0.7027938612332582,0.2255091124359949,0.4101471609642305,0.7027938612332584,0.2150493607848788,0.8456526729948125,0.6663821256202783,107.8435179461608,109.85944787788266,106.89127681446853,110.9393145537936,100.33190666234024,119.6831552980086,96.9599317403922,117.41556891495708,0.0996293701571299,6.0,0.0418820057831854,991.0,1030.0,937.725,1.0568130315390971,1.0984030499346824,0.1784402300059723,0.4285714285714285,-13.169900557911667,301,91,67.89792135395489,alcorn st
343,North Alabama,ASun,8-19,101.24279067157148,318,119.96870961168771,343,0.1243726024841012,343,8.718309001301284,20.281690998698718,3.718309001301285,14.281690998698716,3-13,0.3684030712757782,0.4258223666693858,0.3289273056926731,0.3576128638173122,0.4258223666693858,0.315929278741045,0.9012212771009472,0.8442952711950213,108.9889099037777,113.56438951094106,108.97628425706992,114.21117345829884,100.03396680279842,120.97422562659544,109.89938005297604,121.57264623215713,0.2385059840681072,1.0,0.0092220199918289,1110.0,1285.0,1060.0625,1.0471080714580507,1.2121926773185543,0.21194506312802,0.1875,-15.12213082272938,335,154,64.88165513749325,north alabama
344,UTSA,Amer,5-21,100.09823815654168,333,118.77024355143688,330,0.1227172547856774,344,5.618968961360493,24.381031038639502,1.6189689613604925,16.381031038639506,1-13,0.4919341575081046,0.4432690169493877,0.533647135129862,0.4978362311571817,0.4432690169493877,0.5342143739623776,0.8424624875237777,0.8318788083839084,109.90178794858052,107.90604164727507,110.159116776192,108.17312073487734,100.1092335996814,121.00133927755132,116.35798828276975,123.89180407184074,0.3270679172865749,3.0,-0.0125892025881411,936.0,1180.0,958.3125,0.9767168851496772,1.2313311158938238,0.5361997098761828,0.0714285714285714,-15.569451628278731,340,209,68.27992851113302,utsa
345,Air Force,MWC,3-24,96.57283235666448,352,114.62104641331209,277,0.1223522951901885,345,3.39960124768114,27.60039875231886,0.3996012476811396,19.60039875231886,0-16,0.6086025097235662,0.4392787513603507,0.7250125935982769,0.6149331059412773,0.4392787513603507,0.711543000960787,0.791554976809662,0.8971940546990282,112.28697452747724,107.26195550763563,112.47141763534675,107.21004158058804,94.08904561314267,115.10644934096808,100.25834426645076,118.92221807183786,0.1231133184385818,7.0,-0.016577165364332,935.0,1355.0,1078.1125,0.8672564319586314,1.2568261661004765,0.6576646304108277,0.0,-16.61890014506176,349,216,65.86055881626476,air force
346,Louisiana Monroe,SB,4-25,102.0265573922208,309,121.72572139400918,353,0.1160706995093797,346,4.141139499104665,26.858860500895336,1.1411394991046644,16.858860500895336,1-15,0.3863066476788363,0.3872538137996979,0.3855370752056362,0.3977933178346849,0.3872538137996979,0.4054051818599532,0.8869104240946165,0.8495692527841753,106.77406368192148,110.61018862546544,107.06055793326532,110.45950364307927,101.9400259443055,121.19554893017492,118.43092142557742,126.24102037694377,0.3242243243591824,2.0,-0.1322187332587973,1169.0,1367.0,1151.4,1.015285739100226,1.1872503039777664,0.5643500350944892,0.0625,-20.60982026146261,363,363,70.52137273142395,louisiana monroe
347,Stonehill,NEC,10-19,91.34647772451554,363,109.0493132987327,164,0.1153607845174472,347,11.075219108385284,19.924780891614716,8.075219108385284,9.924780891614716,7-9,0.2809138660944343,0.3659089757907254,0.2118553394661978,0.2720350579212308,0.3659089757907255,0.204237228348818,0.9153101160648578,0.8433839943924095,104.4419891976431,113.3195373872765,104.14970303575076,113.66367934270605,90.45613195282316,107.24451186841324,92.36850438165727,111.01264654991056,0.1077081710580672,2.0,-0.0067204242255006,1000.0,1047.0,1048.9374999999998,0.9533456473812788,0.998152892808199,0.1432923394097798,0.4375,-15.579172101592215,341,196,65.76898250317363,stonehill
348,Canisius,MAAC,9-19,96.1379314138364,355,114.88554162134122,283,0.1141784887060989,348,9.58442732495923,21.41557267504077,4.584427324959231,15.41557267504077,4-13,0.3241117623218299,0.3819671834466938,0.2866759015939766,0.3290207214771087,0.3819671834466938,0.2999001673938367,0.9213155959140158,0.8755904793704995,105.44725732031505,113.50001344981614,105.2533742185082,112.97900724709662,95.51824949402535,114.82929023208828,0.0,0.0,0.0,0.0,0.0118469001860493,1102.0,1217.0,1108.275,0.9943380478671808,1.0981029076718325,0.3748376735930437,0.2352941176470588,-15.75060020450792,345,145,63.99248607053667,canisius
349,Saint Francis,NEC,6-22,100.6127132980864,325,121.50028640359778,352,0.1025380339294395,349,6.743622877559555,24.256377122440448,4.743622877559555,13.256377122440444,4-11,0.3447392966119041,0.5071658473443149,0.2039696193104817,0.3321143143209158,0.5071658473443148,0.2056882071373499,0.8889525078317504,0.78084504837382,106.63877336015116,111.93898848625624,105.91883514698183,111.919532530753,101.39463395836005,121.60810517536152,98.75731069241054,118.30354300612473,0.1113757070192232,3.0,-0.0899452598684035,1111.0,1182.0,1045.4625,1.062687566507646,1.13060009326016,0.2142811462716912,0.2666666666666666,-17.692259807660832,356,347,69.89260795588078,saint francis
350,Maine,AE,7-21,93.21013756339968,361,112.6530310016953,244,0.1016755013811201,350,8.11254142039982,22.88745857960018,6.11254142039982,9.88745857960018,5-8,0.3280851155905235,0.4316874561653164,0.2085439533888394,0.3123449397790104,0.4316874561653164,0.2004613306668486,0.9219404952806008,0.8738786261336257,105.06584397822392,112.7985373326973,104.8253241933124,113.41968853406676,92.99135172592108,111.86363667605391,0.0,0.0,0.0,0.0,-0.0342224609420977,829.0,876.0,844.2375,0.981951168954234,1.037622706880469,0.1654366322048885,0.3846153846153846,-17.654938904758502,355,258,64.68694203593395,maine
351,North Carolina Central,MEAC,10-16,100.8907889282344,322,122.83429146359856,357,0.094219291916813,351,11.591163378999925,17.408836621000074,7.591163378999925,6.4088366210000745,6-5,0.3289945112963328,0.4590987501707348,0.1515796401039665,0.303110403133542,0.4590987501707348,0.1359800313079783,0.8657349094276179,0.7616938986014927,105.73781653969624,111.47812982728168,104.290547387095,112.06086614937094,102.674498676327,125.02141360486227,103.25434772711152,122.8426919527684,0.1194491831756504,4.0,-0.0114561033232645,795.0,825.0,735.55,1.0808238732920945,1.1216096798314188,0.0787814657226882,0.5454545454545454,-11.233087094364627,264,206,66.01919331815924,north carolina central
352,The Citadel,SC,9-20,98.44351682119893,346,119.89937738794296,342,0.0938545095024158,352,9.17189289342653,21.82810710657347,6.171892893426531,11.82810710657347,6-10,0.3238706704572759,0.3311496689530031,0.3179564841794976,0.3325554217705885,0.3311496689530031,0.3335706876944003,0.9213541726689064,0.9023251987991068,107.94357186413625,114.62378758850195,108.06984894180847,114.39516080029148,97.37639075917755,118.09173154725318,0.0,0.0,0.0,0.0,0.012478191542752,1100.0,1242.0,1066.0875,1.0318102407166392,1.16500756270006,0.4584843158136219,0.375,-16.80370444108096,350,143,64.17512670620904,the citadel
